19:04:15:13:20,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Set learning_rate to 1.
19:04:15:13:22,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,returned learning_rate to 0.5.
19:04:15:13:27,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|added some *1. to the updating function, I'm wondering if this is some int-double shenanigans.|
19:04:15:13:31,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|More factors of 1.0 all over the place, couts on rho_n and rho_nm1.|
19:04:15:13:35,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|More debugging of rho_n, check hole_orbs, tmp, etc.|
19:04:15:13:43,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,CHecking C matrix and hole_orbs in HF.
19:04:15:13:49,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Checking if holeorbs isn't being updated after tz2 switch.
19:04:15:13:54,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Added some couts to check targetZ, may ahve to explicity declare that...|
19:04:15:13:58,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Found another isospin shitter resetting modelspace targetZ.
19:04:15:14:05,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|I think I've fixed all of the isospin shit, check ME at emax=4.|
19:04:15:14:08,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Wrting me at emax=4 to test.
19:04:15:14:17,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Checking read-back information including sqrt(hw) scaling.
19:04:15:14:19,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Testing back written me with sqrt(hw) factor, properly this time.|
19:04:15:14:24,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=16 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Writing matrix elements up to emax=16 in Harmonic Oscillator Basis.
19:04:15:15:15,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Writing 2bme in Laguerre basis.
19:04:15:15:21,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Testing full read-write of Laguerre basis functions.
19:04:15:15:26,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Writing emax=4 to file in Laguerre basis.
19:04:17:12:27,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Testing pow(b,6) in Laguerre basis.|
19:04:17:12:27,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Testing pow(b,6) in Laguerre basis.|
19:04:17:12:27,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Testing pow(b,6) in Laguerre basis.|
19:04:17:12:51,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,Loading correct matrix elements from file.
19:04:17:14:19,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,|Added full filepath, duh.|
19:04:17:14:25,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,Testing without b**6 scaling.
19:04:17:14:27,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,|Setting pow(hw,-1), that appears to be the twobody scaling factor.|
19:04:17:14:29,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,|Testing b=4,6 with scaling factor b**(-1).|
19:04:17:14:29,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=6.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,|Testing b=4,6 with scaling factor b**(-1).|
19:04:17:14:49,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=16 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,Writing Laguerre ME to file up to emax=16.
19:04:17:14:52,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax4_hw1_Apr15_2019.me2j method=magnus,Double-checking the ME for HO.
19:04:17:14:54,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,Double-checking the ME for HO; reading correct ME this time.
19:04:17:14:56,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=8 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,CHecking to see how much compute time is required at each emax.
19:04:17:14:56,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=12 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,CHecking to see how much compute time is required at each emax.
19:04:17:14:56,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=16 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,CHecking to see how much compute time is required at each emax.
19:04:17:17:14,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=6 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Timing operator at emax=6,10 for hw=40.|
19:04:17:17:14,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=10 Operators= omega_norm_max=0.25 hw=40.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax4_hw1_Apr15_2019.me2j method=magnus,|Timing operator at emax=6,10 for hw=40.|
19:04:17:17:16,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=100.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,Reading in full and correct ME for timing purposes.
19:04:17:17:16,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=8 Operators= omega_norm_max=0.25 hw=100.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,Reading in full and correct ME for timing purposes.
19:04:17:17:16,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=12 Operators= omega_norm_max=0.25 hw=100.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,Reading in full and correct ME for timing purposes.
19:04:17:17:16,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=16 Operators= omega_norm_max=0.25 hw=100.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,Reading in full and correct ME for timing purposes.
19:04:17:17:31,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=100.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,TEsting read-write of tbme.
19:04:17:17:49,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=100.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,TEsting reading and writing tbme with correct operator.
19:04:17:17:56,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=16 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_emax16_hw1_Apr15_2019.me2j method=magnus,|Writing the correct ME for emax=16, hw=1.|
19:04:23:11:41,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing read ME from emax16 run in Laguerre basis.
19:04:23:11:41,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing read ME from emax16 run in Laguerre basis.
19:04:23:11:41,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=3.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing read ME from emax16 run in Laguerre basis.
19:04:23:11:41,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=4.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing read ME from emax16 run in Laguerre basis.
19:04:23:11:41,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing read ME from emax16 run in Laguerre basis.
19:04:23:11:51,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,TEsting reading and writing back ME.
19:04:23:11:52,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing again at emax=4.
19:04:23:11:57,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,|Changed emax, lmax in write_tbme to -1.|
19:04:23:12:01,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,|Allowed E2max to be -1, gets reset to 2*emax.|
19:04:23:14:22,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=8 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing write/read at emax=8.
19:04:23:14:50,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=H1 valence_space=H1 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Found fucking CorrE2b snuck in.
19:04:23:14:52,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=2.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing wide range of shit.
19:04:23:14:52,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=3.5 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing wide range of shit.
19:04:23:14:52,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=4 Operators= omega_norm_max=0.25 hw=5.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,Testing wide range of shit.
19:04:23:14:55,/global/home/dlivermore/imsrg_backup/work/compiled/Atomic systemBasis=harmonic valence_generator=shell-model-atan smax=200 reference=He4 valence_space=He4 basis=HF emax=2 Operators= omega_norm_max=0.25 hw=1.0 dsmax=0.5 core_generator=atan Lmax=0 file2lmax=6 ode_tolerance=1e-5 e3max=0 file2e1max=6 file2e2max=12 2bme=/global/scratch/dlivermore/ME_laguerre_emax16_hw1_Apr17_2019.me2j method=magnus,testing timing and convergence in Laguerre basis.
